building_id,building_name,building_type,location_city,climate_zone,year_built,building_age,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,cost_per_sqft,contractor_name,delay_days,delay_reason,construction_delay_flag,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,operating_cost_per_sqft,carbon_emissions_metric_tons,emissions_intensity,energy_star_score,energy_efficiency_rating,recommended_action,estimated_retrofit_cost,estimated_annual_savings,payback_period_years,estimated_emissions_reduction_percent,retrofit_priority,implementation_complexity,lifecycle_cost_estimate,lifecycle_cost_per_sqft,building_performance_risk_score,building_performance_risk_category
BLDG_23543,THORNTON CREEK,Residential,Seattle,4C (Marine),2002,22,30870.0,3,Residential,0.87,Composite,Window Wall,0.5,Low,Standard HVAC,Smart LED,False,0.0,False,None,7118100.0,7130900.0,12800.0,0.0018,231.0,Emerald City Construction,0,None,False,816804.0,25.20000076,28600.0,14200.0,38900.0,81700.0,2.65,4.7,0.15,74,Good,LED Lighting Retrofit,11600.0,5100.0,2.27,8.96,Critical,Low,9581900.0,310.4,4,Medium Risk
BLDG_50526,ROBERT EAGLE STAFF MIDDLE SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2018,6,162182.0,3,Educational,0.94,Timber,Window Wall,0.49,Medium,Mixed System,LED,False,0.0,False,None,42872800.0,42872800.0,0.0,0.0,264.35,Pacific Structures,0,None,False,4885636.0,29.5,171000.0,34300.0,190000.0,395300.0,2.44,107.2,0.66,74,Good,Solar Panel Installation,241200.0,15700.0,15.36,23.1,Low,Medium,54731800.0,337.47,3,Low Risk
BLDG_20806,DE LORGES CONDO,Residential,Seattle,4C (Marine),1928,96,20639.0,5,Residential,0.87,Timber,Rain Screen,0.49,High,District Heating,LED,True,69.2,False,Silver,5280000.0,5280000.0,0.0,0.0,255.83,Summit Contractors,0,None,False,561863.0,27.20000076,9300.0,9400.0,35600.0,54300.0,2.63,22.5,1.09,100,Excellent,LED Lighting Retrofit,8800.0,1700.0,5.18,10.08,High,Low,6909000.0,334.75,2,Low Risk
BLDG_50508,MICHAELS RETAIL STORE,Retail,Seattle,4C (Marine),2018,6,24930.0,1,Retail,0.94,Timber,Curtain Wall,0.48,High,High Efficiency HVAC,LED,False,0.0,False,Gold,4803200.0,4837300.0,34100.0,0.0071,194.04,Summit Contractors,0,None,False,670824.0,27.20000076,23500.0,4100.0,30900.0,58500.0,2.35,3.9,0.16,92,Excellent,LED Lighting Retrofit,10000.0,4200.0,2.38,8.99,Critical,Low,6592300.0,264.43,1,Low Risk
BLDG_50735,Ellie Passivhaus,Residential,Seattle,4C (Marine),2020,4,32673.0,7,Residential,0.95,Brick,Masonry,0.3,High,District Heating,LED,True,167.1,False,Platinum,8070300.0,8453600.0,383300.0,0.0475,258.73,Pacific Structures,25,Weather,True,1064124.0,36.0,14900.0,16400.0,40700.0,72000.0,2.2,23.1,0.71,100,Excellent,Water Efficiency Upgrade,9900.0,4600.0,2.15,2.45,Critical,Low,10613600.0,324.84,0,Low Risk
BLDG_50500,EDISON CONDOMINIUMS,Residential,Seattle,4C (Marine),2019,5,34960.0,5,Residential,0.94,Brick,Masonry,0.23,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,7884300.0,7884300.0,0.0,0.0,225.52,Summit Contractors,0,None,False,879917.0,25.20000076,30800.0,16600.0,44200.0,91600.0,2.62,5.1,0.15,97,Excellent,LED Lighting Retrofit,12800.0,5500.0,2.33,9.56,Critical,Low,10632300.0,304.13,1,Low Risk
BLDG_20637,ST JOSEPH'S CHURCH,Office,Seattle,4C (Marine),1929,95,40137.0,1,Office,0.92,Composite,Rain Screen,0.31,High,Heat Pump,Smart LED,False,0.0,False,Platinum,12963800.0,13141400.0,177600.0,0.0137,327.41,Apex Builders,0,None,False,800150.0,19.89999962,28000.0,9700.0,67800.0,105500.0,2.63,17.2,0.43,94,Excellent,LED Lighting Retrofit,14200.0,5000.0,2.84,8.48,Critical,Low,16306400.0,406.27,3,Low Risk
BLDG_50540,EVEN HOTELS & STAYBRIDGE SUITES,Hospitality,Seattle,4C (Marine),2018,6,170885.0,9,Hospitality,0.94,Concrete,Masonry,0.37,High,Heat Pump,Smart LED,False,0.0,False,Gold,59775400.0,59775400.0,0.0,0.0,349.8,Apex Builders,0,None,False,7596940.0,61.90000153,265900.0,98300.0,206900.0,571100.0,3.34,223.7,1.82,94,Excellent,Solar Panel Installation,252800.0,16500.0,15.32,19.87,Low,Medium,76908400.0,450.06,1,Low Risk
BLDG_20818,OFFICES & PRINTING,Office,Seattle,4C (Marine),1961,63,29392.0,3,Office,0.82,Glass-heavy facade,Curtain Wall,0.65,Medium,Heat Pump,Smart LED,False,0.0,False,None,9496000.0,11724700.0,2228700.0,0.2347,398.91,Apex Builders,100,Design Change,True,632947.0,21.5,22200.0,6000.0,45300.0,73500.0,2.5,3.9,0.15,81,Excellent,Building Automation System,19300.0,5600.0,3.45,10.31,Critical,Medium,13929700.0,473.93,5,Medium Risk
BLDG_26808,GREENLAKE SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1970,54,42239.0,1,Educational,0.82,Glass-heavy facade,Curtain Wall,0.75,Medium,Heat Pump,LED,False,0.0,False,None,12528500.0,12528500.0,0.0,0.0,296.61,Summit Contractors,0,None,False,2527334.0,52.40000153,88500.0,7000.0,71700.0,167200.0,3.96,87.1,2.06,58,Fair,Solar Panel Installation,81400.0,4100.0,19.85,18.88,Low,Medium,17544500.0,415.36,6,Medium Risk
BLDG_27734,MAGNOLIA VIEW CONDOMINIUM,Residential,Seattle,4C (Marine),1969,55,24444.0,4,Residential,0.89,Composite,Masonry,0.41,High,Heat Pump,Smart LED,True,130.9,False,Platinum,6469200.0,6515100.0,45900.0,0.0071,266.53,Summit Contractors,0,None,False,529010.0,29.39999962,7400.0,12800.0,38200.0,58400.0,2.39,3.1,0.13,86,Excellent,Water Efficiency Upgrade,8400.0,3600.0,2.33,4.92,Critical,Low,8267100.0,338.21,2,Low Risk
BLDG_19847,UNIVERSITY VILLAGE EAST BLDG N,Retail,Seattle,4C (Marine),1956,68,25862.0,2,Retail,0.91,Composite,Rain Screen,0.48,High,Heat Pump,Smart LED,False,0.0,False,Gold,4865200.0,4905600.0,40400.0,0.0083,189.68,Summit Contractors,0,None,False,987296.0,38.20000076,34600.0,3900.0,45100.0,83600.0,3.23,19.2,0.74,91,Excellent,Building Automation System,18100.0,7400.0,2.45,10.11,Critical,Medium,7413600.0,286.66,2,Low Risk
BLDG_198,SEATTLE CHILDREN'S HOSPITAL  (MAIN CAMPUS),Healthcare,Seattle,4C (Marine),1953,71,879000.0,10,Healthcare,0.91,Timber,Insulated Panels,0.53,Low,Heat Pump,Fluorescent,False,0.0,False,None,426793900.0,536565300.0,109771400.0,0.2572,610.43,Emerald City Construction,176,Material Shortage,True,214209040.0,238.6999969,7497300.0,578300.0,1487400.0,9563000.0,10.88,6960.9,7.92,45,Fair,Window Replacement,1638200.0,899700.0,1.82,9.37,Critical,Medium,823455300.0,936.81,10,Critical Risk
BLDG_23639,SEWARD PARK TOWNHOMES,Residential,Seattle,4C (Marine),2006,18,55842.0,2,Residential,0.94,Glass-heavy facade,Curtain Wall,0.67,Medium,Heat Pump,Fluorescent,False,0.0,False,None,13917600.0,14115200.0,197600.0,0.0142,252.77,Pacific Structures,23,Weather,True,1434454.0,33.5,50200.0,27700.0,71800.0,149700.0,2.68,8.3,0.19,38,Poor,LED Lighting Retrofit,18600.0,9000.0,2.07,10.39,Critical,Low,18606200.0,333.19,3,Low Risk
BLDG_50875,Woodworth Apartments,Residential,Seattle,4C (Marine),2021,3,40798.0,7,Residential,0.91,Glass-heavy facade,Curtain Wall,0.67,High,Heat Pump,LED,True,435.5,False,Silver,11563900.0,11563900.0,0.0,0.0,283.44,Summit Contractors,0,None,False,1088080.0,26.70000076,15200.0,20400.0,48300.0,83900.0,2.06,31.7,0.78,100,Excellent,Building Automation System,23300.0,4700.0,4.96,15.85,High,Medium,14080900.0,345.14,0,Low Risk
BLDG_21557,LAKESIDE MIDDLE SCHOOL,Educational,Seattle,4C (Marine),1999,25,49252.0,2,Educational,0.82,Composite,Window Wall,0.45,Low,Electric Resistance,Fluorescent,False,0.0,False,None,13103600.0,13781100.0,677500.0,0.0517,279.81,Pacific Structures,16,Contractor Delay,True,3257904.0,66.09999847,114000.0,7900.0,65300.0,187200.0,3.8,108.7,2.21,20,Poor,HVAC Upgrade,86400.0,25100.0,3.44,18.59,Critical,Medium,19397100.0,393.83,8,High Risk
BLDG_22371,420 MELROSE CONDOMINIUM,Residential,Seattle,4C (Marine),1992,32,31152.0,10,Residential,0.94,Brick,Masonry,0.21,Medium,District Heating,LED,False,0.0,False,None,7026300.0,7424700.0,398400.0,0.0567,238.34,Cascade Building Group,29,Weather,True,1006356.0,38.79999924,35200.0,16900.0,39900.0,92000.0,2.95,5.8,0.19,63,Good,LED Lighting Retrofit,11700.0,6300.0,1.86,10.99,Critical,Low,10184700.0,326.94,3,Low Risk
BLDG_20984,BUILDING R,Office,Seattle,4C (Marine),1970,54,28304.0,2,Office,0.89,Composite,Insulated Panels,0.38,High,Standard HVAC,LED,False,0.0,False,Certified,7799200.0,9255300.0,1456100.0,0.1867,327.0,Apex Builders,120,Material Shortage,True,1048081.0,38.59999847,36700.0,5600.0,48000.0,90300.0,3.19,6.1,0.21,75,Good,Building Automation System,18900.0,7900.0,2.39,13.48,Critical,Medium,11964300.0,422.71,6,Medium Risk
BLDG_673,HOME DEPOT,Retail,Seattle,4C (Marine),2005,19,94713.0,1,Retail,0.89,Glass-heavy facade,Curtain Wall,0.75,High,Heat Pump,Smart LED,False,0.0,False,Silver,20635000.0,20808300.0,173300.0,0.0084,219.7,Emerald City Construction,0,None,False,4791792.0,50.59999847,167700.0,13900.0,117000.0,298600.0,3.15,144.0,1.52,91,Excellent,Building Automation System,42100.0,31000.0,1.36,14.56,Critical,Medium,29766300.0,314.28,1,Low Risk
BLDG_27438,RIVA AT LAKE UNION,Residential,Seattle,4C (Marine),1996,28,39329.0,7,Residential,0.8,Composite,Curtain Wall,0.45,High,Heat Pump,Smart LED,True,202.3,False,Platinum,10364000.0,10827300.0,463300.0,0.0447,275.3,Pacific Structures,40,Weather,True,753554.0,19.20000076,10500.0,18600.0,51100.0,80200.0,2.04,4.4,0.11,96,Excellent,Solar Panel Installation,77400.0,3800.0,20.37,21.5,Low,Medium,13233300.0,336.48,0,Low Risk
BLDG_27162,WEST SEATTLE THRIFTWAY,Retail,Seattle,4C (Marine),1998,26,33706.0,1,Retail,0.85,Brick,Masonry,0.21,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,6788500.0,6800700.0,12200.0,0.0018,201.77,Apex Builders,0,None,False,4597642.0,144.8000031,160900.0,5500.0,44100.0,210500.0,6.25,218.6,6.48,100,Excellent,Building Automation System,20800.0,26300.0,0.79,15.16,Critical,Medium,13115700.0,389.12,2,Low Risk
BLDG_21667,FIRST HILL APTS,Residential,Seattle,4C (Marine),1985,39,37485.0,4,Residential,0.87,Glass-heavy facade,Curtain Wall,0.79,High,High Efficiency HVAC,LED,True,430.4,False,Gold,10753900.0,10816300.0,62400.0,0.0058,288.55,Emerald City Construction,0,None,False,985087.0,26.29999924,13800.0,19300.0,51800.0,84900.0,2.26,22.2,0.59,87,Excellent,Building Automation System,22100.0,4700.0,4.7,10.93,High,Medium,13363300.0,356.5,0,Low Risk
BLDG_21226,OFFICE BUILDING,Office,Seattle,4C (Marine),2001,23,42793.0,2,Office,0.83,Brick,Masonry,0.32,Low,Standard HVAC,Fluorescent,False,0.0,False,None,12362400.0,12400700.0,38300.0,0.0031,289.78,Apex Builders,0,None,False,1593030.0,60.59999847,55800.0,9100.0,48600.0,113500.0,2.65,9.2,0.35,25,Poor,HVAC Upgrade,77000.0,12300.0,6.26,18.01,High,Medium,15805700.0,369.35,6,Medium Risk
BLDG_21547,DENNY PARK APTS + RETAIL,Residential,Seattle,4C (Marine),2005,19,79480.0,6,Residential,0.83,Steel,Window Wall,0.42,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,18630200.0,18630200.0,0.0,0.0,234.4,Summit Contractors,0,None,False,2382041.0,61.40000153,83400.0,38400.0,89000.0,210800.0,2.65,69.6,1.07,78,Good,Building Automation System,36800.0,17000.0,2.16,15.08,Critical,Medium,24954200.0,313.97,4,Medium Risk
BLDG_392,SOUND TRANSIT,Mixed Use,Seattle,4C (Marine),1960,64,52311.0,1,Mixed Use,0.94,Timber,Curtain Wall,0.45,High,Heat Pump,Smart LED,False,0.0,False,Platinum,17755000.0,18630300.0,875300.0,0.0493,356.14,Summit Contractors,72,Permit Delay,True,1168146.0,22.5,40900.0,14700.0,87600.0,143200.0,2.74,36.8,0.7,91,Excellent,Building Automation System,27300.0,10500.0,2.6,10.6,Critical,Medium,22926300.0,438.27,3,Low Risk
BLDG_368,4300 ROOSEVELT,Office,Seattle,4C (Marine),2002,22,220649.0,5,Office,0.92,Concrete,Masonry,0.31,High,Heat Pump,LED,False,0.0,False,Gold,64935400.0,65857500.0,922100.0,0.0142,298.47,Apex Builders,0,None,False,4039472.0,27.70000076,141400.0,44900.0,280300.0,466600.0,2.11,23.4,0.17,91,Excellent,Solar Panel Installation,319200.0,21300.0,14.99,26.96,Low,Medium,79855500.0,361.91,1,Low Risk
BLDG_24708,820 / OFC/WHSE BLDG,Office,Seattle,4C (Marine),1920,104,20150.0,2,Office,0.87,Steel,Insulated Panels,0.44,High,Heat Pump,LED,True,161.9,False,Silver,6535700.0,7307600.0,771900.0,0.1181,362.66,Emerald City Construction,76,Labor Shortage,True,79985.0,4.0,1100.0,4300.0,31800.0,37200.0,1.85,0.5,0.02,100,Excellent,Building Automation System,16100.0,1800.0,8.94,13.44,Medium,Medium,8423600.0,418.04,2,Low Risk
BLDG_19579,MANNING PLACE,Residential,Seattle,4C (Marine),1990,34,32235.0,3,Residential,0.87,Glass-heavy facade,Curtain Wall,0.73,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,8081400.0,8081400.0,0.0,0.0,250.7,Apex Builders,0,None,False,593219.0,27.0,20800.0,14500.0,41500.0,76800.0,2.38,3.4,0.16,82,Excellent,Solar Panel Installation,68000.0,3100.0,21.94,16.27,Low,Medium,10385400.0,322.18,2,Low Risk
BLDG_23653,SHIP CANAL OFFICE CENTER,Office,Seattle,4C (Marine),1989,35,48924.0,3,Office,0.93,Glass-heavy facade,Curtain Wall,0.66,Low,Mixed System,LED,False,0.0,False,None,14866500.0,14976500.0,110000.0,0.0074,306.12,Cascade Building Group,0,None,False,2593745.0,76.59999847,90800.0,11300.0,72000.0,174100.0,3.56,85.2,1.74,36,Poor,Insulation Improvement,42200.0,10200.0,4.14,12.41,Critical,Medium,20199500.0,412.88,7,High Risk
BLDG_22611,GALLAGHER APARTMENTS,Residential,Seattle,4C (Marine),2008,16,75638.0,6,Residential,0.86,Concrete,Curtain Wall,0.49,High,High Efficiency HVAC,LED,False,0.0,False,Silver,17626000.0,17633100.0,7100.0,0.0004,233.12,Emerald City Construction,0,None,False,1338110.0,26.70000076,46800.0,36900.0,92500.0,176200.0,2.33,7.8,0.15,94,Excellent,LED Lighting Retrofit,24200.0,8400.0,2.88,9.98,Critical,Low,22919100.0,303.01,1,Low Risk
BLDG_23570,DELAMAR APTS,Residential,Seattle,4C (Marine),1909,115,46296.0,4,Residential,0.91,Composite,Rain Screen,0.36,Low,Mixed System,Fluorescent,False,0.0,False,None,10100600.0,10136000.0,35400.0,0.0035,218.94,Emerald City Construction,0,None,False,3097556.0,66.90000153,108400.0,21000.0,78900.0,208300.0,4.5,151.4,3.27,38,Poor,Window Replacement,97600.0,13000.0,7.51,12.45,High,Medium,16385000.0,353.92,8,High Risk
BLDG_661,NORDSTROM ELMER J MEDICAL TOWER CONDOMINIUM,Healthcare,Seattle,4C (Marine),1985,39,422503.0,10,Healthcare,0.95,Brick,Masonry,0.25,Medium,District Heating,LED,False,0.0,False,Silver,192965700.0,194027000.0,1061300.0,0.0055,459.23,Apex Builders,0,None,False,15477500.0,78.40000153,541700.0,329100.0,560900.0,1431700.0,3.39,343.2,1.59,92,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,15.97,Low,Medium,236978000.0,560.89,2,Low Risk
BLDG_26064,BELMONT COURT APARTMENTS,Residential,Seattle,4C (Marine),2000,24,49649.0,5,Residential,0.96,Steel,Curtain Wall,0.53,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,11253300.0,12304400.0,1051100.0,0.0934,247.83,Pacific Structures,62,Labor Shortage,True,726525.0,22.20000076,25400.0,25300.0,54900.0,105600.0,2.13,4.2,0.13,100,Excellent,Solar Panel Installation,91200.0,4800.0,19.0,25.21,Low,Medium,15472400.0,311.64,2,Low Risk
BLDG_20978,Terreno Lucile,Mixed Use,Seattle,4C (Marine),1976,48,47105.0,1,Mixed Use,0.86,Composite,Curtain Wall,0.48,High,High Efficiency HVAC,Smart LED,True,152.6,False,Platinum,14921500.0,15324400.0,402900.0,0.027,325.32,Apex Builders,27,Labor Shortage,True,282740.0,6.199999809,4000.0,14300.0,70500.0,88800.0,1.89,1.6,0.03,95,Excellent,LED Lighting Retrofit,16200.0,700.0,23.14,9.63,Low,Low,17988400.0,381.88,1,Low Risk
BLDG_27201,ROYAL OAK CONDOMINIUM,Residential,Seattle,4C (Marine),1974,50,35333.0,3,Residential,0.88,Timber,Masonry,0.42,Low,Heat Pump,Smart LED,False,0.0,False,None,8625000.0,8732800.0,107800.0,0.0125,247.16,Pacific Structures,0,None,False,913230.0,29.5,32000.0,16700.0,57900.0,106600.0,3.02,5.3,0.15,74,Good,Building Automation System,21400.0,7700.0,2.78,12.64,Critical,Medium,11930800.0,337.67,4,Medium Risk
BLDG_26348,LAKE UNION PLACE,Office,Seattle,4C (Marine),1981,43,26694.0,3,Office,0.93,Steel,Window Wall,0.46,High,High Efficiency HVAC,LED,False,0.0,False,Silver,7618200.0,7673100.0,54900.0,0.0072,287.45,Emerald City Construction,0,None,False,655172.0,26.29999924,22900.0,5400.0,34900.0,63200.0,2.37,3.8,0.18,89,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,18.41,Low,Medium,9569100.0,358.47,2,Low Risk
BLDG_630,THE REEDO BUILDING,Office,Seattle,4C (Marine),1904,120,66842.0,4,Office,0.94,Glass-heavy facade,Curtain Wall,0.66,Low,Mixed System,Fluorescent,False,0.0,False,None,21209700.0,24919300.0,3709600.0,0.1749,372.81,Summit Contractors,106,Supply Chain Issue,True,3807721.0,63.29999924,133300.0,16000.0,104000.0,253300.0,3.79,88.7,1.33,59,Fair,Window Replacement,135700.0,16000.0,8.48,9.69,High,Medium,32518300.0,486.5,10,Critical Risk
BLDG_21279,WEST REPUBLICAN PLACE,Residential,Seattle,4C (Marine),1992,32,33183.0,5,Residential,0.9,Glass-heavy facade,Curtain Wall,0.75,High,Heat Pump,Smart LED,False,0.0,False,Gold,8431600.0,8478800.0,47200.0,0.0056,255.52,Summit Contractors,0,None,False,568199.0,25.20000076,19900.0,16900.0,47600.0,84400.0,2.54,3.3,0.15,99,Excellent,Building Automation System,20600.0,5400.0,3.81,15.62,Critical,Medium,11010800.0,331.82,1,Low Risk
BLDG_23213,MERCEDES APTS,Residential,Seattle,4C (Marine),1930,94,39520.0,4,Residential,0.8,Steel,Masonry,0.51,High,Heat Pump,Smart LED,False,0.0,False,Certified,8902900.0,11176700.0,2273800.0,0.2554,282.81,Apex Builders,121,Design Change,True,2183991.0,55.29999924,76400.0,16800.0,59600.0,152800.0,3.87,92.1,2.33,80,Excellent,Solar Panel Installation,77600.0,3800.0,20.42,23.59,Low,Medium,15760700.0,398.8,8,High Risk
BLDG_50336,TWENTY 20 MAD APARTMENTS,Residential,Seattle,4C (Marine),2017,7,151166.0,6,Residential,0.89,Brick,Masonry,0.16,Medium,Heat Pump,LED,False,0.0,False,Gold,34860100.0,36083700.0,1223600.0,0.0351,238.7,Pacific Structures,68,Permit Delay,True,4361760.0,37.59999847,152700.0,65500.0,181200.0,399400.0,2.64,110.0,0.95,94,Excellent,Solar Panel Installation,226600.0,14600.0,15.52,16.08,Low,Medium,48065700.0,317.97,2,Low Risk
BLDG_27716,OSBORN CONDOMINIUM,Residential,Seattle,4C (Marine),2006,18,31299.0,5,Residential,0.87,Composite,Window Wall,0.52,Low,Mixed System,LED,False,0.0,False,None,6797000.0,6797000.0,0.0,0.0,217.16,Apex Builders,0,None,False,874964.0,33.5,30600.0,13400.0,38900.0,82900.0,2.65,8.7,0.28,49,Fair,Window Replacement,69900.0,3700.0,18.89,10.48,Low,Medium,9284000.0,296.62,4,Medium Risk
BLDG_50938,Modera Broadway Apartments,Residential,Seattle,4C (Marine),2020,4,150335.0,8,Residential,0.94,Concrete,Curtain Wall,0.38,High,High Efficiency HVAC,Smart LED,True,114.1,False,Platinum,36772000.0,36963200.0,191200.0,0.0052,245.87,Cascade Building Group,0,None,False,3894938.0,32.0,119200.0,74500.0,185700.0,379400.0,2.52,82.4,0.68,94,Excellent,Building Automation System,61600.0,27200.0,2.26,11.8,Critical,Medium,48345200.0,321.58,0,Low Risk
BLDG_24525,HARWOOD CONDOMINIUM,Residential,Seattle,4C (Marine),1985,39,114030.0,4,Residential,0.96,Concrete,Window Wall,0.43,Low,Standard HVAC,Fluorescent,False,0.0,False,None,24662100.0,24662100.0,0.0,0.0,216.28,Apex Builders,0,None,False,3680562.0,32.29999924,128800.0,58000.0,176700.0,363500.0,3.19,21.3,0.19,25,Poor,HVAC Upgrade,180300.0,28300.0,6.37,21.78,High,Medium,35567100.0,311.91,5,Medium Risk
BLDG_21005,4000 AURORA BUILDING,Office,Seattle,4C (Marine),1958,66,21436.0,2,Office,0.89,Timber,Window Wall,0.29,Medium,District Heating,Smart LED,False,0.0,False,Platinum,6908200.0,6908200.0,0.0,0.0,322.27,Apex Builders,0,None,False,423798.0,19.79999924,14800.0,4900.0,36900.0,56600.0,2.64,2.5,0.11,95,Excellent,Building Automation System,16500.0,4100.0,4.02,13.67,High,Medium,8606200.0,401.48,2,Low Risk
BLDG_21133,FREMONT BLDG,Office,Seattle,4C (Marine),1906,118,27480.0,3,Office,0.88,Steel,Masonry,0.39,High,Mixed System,LED,False,0.0,False,None,7455000.0,7484800.0,29800.0,0.004,272.37,Apex Builders,0,None,False,1056854.0,39.0,37000.0,5200.0,45600.0,87800.0,3.2,9.1,0.33,75,Good,Building Automation System,18600.0,7800.0,2.38,13.0,Critical,Medium,10118800.0,368.22,3,Low Risk
BLDG_118,PATHFINDER/COOPER SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1999,25,75364.0,3,Educational,0.91,Timber,Window Wall,0.55,High,District Heating,LED,True,19.9,False,None,20833000.0,20833000.0,0.0,0.0,276.43,Apex Builders,0,None,False,2137819.0,28.39999962,71800.0,14600.0,106300.0,192700.0,2.56,37.8,0.5,81,Excellent,Solar Panel Installation,125400.0,7300.0,17.18,21.85,Low,Medium,26614000.0,353.14,1,Low Risk
BLDG_26723,IMPERIAL HOUSE,Residential,Seattle,4C (Marine),1979,45,74327.0,12,Residential,0.94,Timber,Masonry,0.34,Low,Mixed System,LED,False,0.0,False,None,17536600.0,19486700.0,1950100.0,0.1112,262.18,Pacific Structures,35,Design Change,True,2858062.0,38.5,100000.0,34400.0,112100.0,246500.0,3.32,16.6,0.22,56,Fair,Insulation Improvement,60000.0,11200.0,5.36,15.8,High,Medium,26881700.0,361.67,5,Medium Risk
BLDG_734,1455 LEARY BUILDING,Healthcare,Seattle,4C (Marine),2001,23,92092.0,4,Healthcare,0.89,Composite,Curtain Wall,0.55,Low,District Heating,Fluorescent,False,0.0,False,None,39860500.0,39860500.0,0.0,0.0,432.83,Pacific Structures,0,None,False,5904349.0,80.5,206700.0,61400.0,102700.0,370800.0,4.03,34.2,0.49,36,Poor,Insulation Improvement,72500.0,23200.0,3.12,12.37,Critical,Medium,50984500.0,553.63,4,Medium Risk
BLDG_49985,AMAZON PHASE VI - NESSIE AND BIGFOOT,Office,Seattle,4C (Marine),2014,10,593200.0,6,Office,0.96,Concrete,Rain Screen,0.52,High,District Heating,Smart LED,False,0.0,True,Silver,182164300.0,182164300.0,0.0,0.0,307.09,Pacific Structures,0,None,False,15617696.0,39.5,546600.0,144200.0,742900.0,1433700.0,2.42,144.2,0.35,95,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,17.35,Low,Medium,225175300.0,379.59,2,Low Risk
BLDG_25580,APEX (40 UNIT APT BLDG),Residential,Seattle,4C (Marine),1983,41,40090.0,4,Residential,0.85,Timber,Insulated Panels,0.26,Medium,District Heating,Smart LED,True,359.1,False,Silver,10501700.0,10555300.0,53600.0,0.0051,263.29,Cascade Building Group,0,None,False,947958.0,23.60000038,13300.0,17000.0,54900.0,85200.0,2.13,5.5,0.14,100,Excellent,Solar Panel Installation,78400.0,3900.0,20.1,27.71,Low,Medium,13111300.0,327.05,1,Low Risk
BLDG_24459,GRIDIRON CONDOS (STADIUM LOFTS),Residential,Seattle,4C (Marine),1903,121,185614.0,11,Residential,0.91,Composite,Rain Screen,0.28,High,High Efficiency HVAC,Smart LED,True,429.7,False,Gold,44489300.0,45000900.0,511600.0,0.0115,242.44,Cascade Building Group,19,Weather,True,7165727.0,53.09999847,186300.0,92900.0,318000.0,597200.0,3.22,317.8,2.35,100,Excellent,Water Efficiency Upgrade,37400.0,26000.0,1.44,4.19,Critical,Low,62916900.0,338.97,3,Low Risk
BLDG_21784,GOLDEN GRAIN MACARONI,Mixed Use,Seattle,4C (Marine),1914,110,45594.0,2,Mixed Use,0.95,Glass-heavy facade,Curtain Wall,0.77,Low,Electric Resistance,Fluorescent,True,223.5,False,None,15248000.0,15307500.0,59500.0,0.0039,335.73,Apex Builders,0,None,False,1112746.0,24.39999962,15600.0,15700.0,68200.0,99500.0,2.18,6.5,0.14,57,Fair,Insulation Improvement,39900.0,1700.0,23.47,13.83,Low,Medium,18292500.0,401.2,5,Medium Risk
BLDG_49964,BROADSTONE INFINITY APARTMENTS,Residential,Seattle,4C (Marine),2014,10,278554.0,7,Residential,0.9,Glass-heavy facade,Curtain Wall,0.7,High,Heat Pump,LED,False,0.0,False,Platinum,76828300.0,97095600.0,20267300.0,0.2638,348.57,Pacific Structures,150,Material Shortage,True,8332078.0,34.59999847,291600.0,134700.0,350500.0,776800.0,2.79,160.4,0.67,91,Excellent,Solar Panel Installation,396400.0,26900.0,14.74,20.84,Low,Medium,120399600.0,432.23,3,Low Risk
BLDG_24104,2752 6TH AVE S,Mixed Use,Seattle,4C (Marine),1945,79,22972.0,1,Mixed Use,0.9,Timber,Window Wall,0.41,Low,Heat Pump,Fluorescent,False,0.0,False,None,7419500.0,7476600.0,57100.0,0.0077,325.47,Cascade Building Group,0,None,False,297544.0,13.0,10400.0,7200.0,37500.0,55100.0,2.4,1.7,0.08,52,Fair,Window Replacement,54500.0,1200.0,45.42,10.64,Low,Medium,9129600.0,397.42,4,Medium Risk
